attendance,cgpa,avg_current_grade,certificates,internships,department,year,gender,residence,school_type,extra_curricular,library_usage,project_involvement,activity_score,gpa_sem1,gpa_sem2,grade_trend,risk_level
92,9.0,4.66,2.42,2,CE,4th,F,Urban,Government,0,18,0,2.21,8.64,9.1,0.46,0
74,6.73,7.66,9.85,6,CS,4th,M,Urban,Private,2,0,1,7.92,9.23,5.97,-3.26,0
88,6.3,6.66,9.03,6,EE,3rd,M,Urban,Private,9,9,0,7.52,7.2,6.46,-0.74,0
98,7.15,4.35,5.29,8,CS,1st,F,Rural,Private,8,1,1,6.64,9.52,7.2,-2.32,0
77,7.34,7.27,5.3,8,ME,3rd,F,Urban,Private,7,14,1,6.65,8.66,8.7,0.04,0
82,6.2,4.5,9.01,10,CE,1st,F,Rural,Government,9,18,1,9.5,8.73,8.6,-0.13,0
86,9.47,8.97,6.36,6,ME,1st,M,Urban,Government,5,3,0,6.18,5.43,6.69,1.26,0
58,7.71,7.79,5.37,4,CS,4th,M,Rural,Private,7,20,0,4.69,8.09,7.55,-0.54,0
67,9.89,7.34,7.49,10,IT,2nd,F,Urban,Government,1,24,0,8.75,6.68,6.17,-0.51,0
70,9.05,4.8,2.35,0,IT,2nd,F,Urban,Government,6,3,0,1.18,8.35,8.85,0.5,2
51,7.78,5.72,8.78,6,CS,4th,F,Rural,Private,1,11,1,7.39,7.84,5.98,-1.86,1
92,9.74,6.96,5.31,8,EE,1st,F,Urban,Private,2,24,1,6.65,5.56,9.1,3.54,0
87,7.52,7.8,6.03,2,BIO,3rd,F,Urban,Private,1,20,1,4.02,7.65,9.68,2.03,0
89,9.44,5.1,0.9,6,ME,4th,M,Rural,Government,10,18,1,3.45,7.26,9.96,2.7,1
85,6.79,4.05,3.1,6,CS,4th,M,Urban,Private,4,22,1,4.55,8.88,9.28,0.4,0
99,6.89,6.07,4.27,8,CS,3rd,F,Urban,Private,9,23,0,6.14,7.51,6.11,-1.4,0
92,7.09,6.9,4.14,8,IT,1st,M,Rural,Government,4,8,0,6.07,7.41,7.08,-0.33,0
86,7.73,5.11,7.78,4,CE,4th,F,Rural,Private,5,24,0,5.89,8.6,5.44,-3.16,0
64,7.77,6.95,2.82,10,CE,4th,M,Urban,Government,5,21,1,6.41,8.34,5.82,-2.52,0
77,7.48,6.03,1.82,8,BIO,1st,M,Urban,Government,6,15,1,4.91,9.96,5.25,-4.71,0
67,6.53,6.73,5.83,8,EE,3rd,F,Rural,Private,7,14,0,6.92,6.76,8.21,1.45,0
83,9.64,6.08,6.15,8,EE,3rd,F,Rural,Private,3,8,1,7.08,8.44,7.67,-0.77,0
71,7.94,7.77,1.22,10,BIO,2nd,F,Urban,Private,8,18,0,5.61,5.84,9.59,3.75,1
60,7.04,4.26,0.02,2,EE,2nd,F,Rural,Private,2,17,1,1.01,9.02,7.32,-1.7,1
62,8.26,5.03,9.18,6,IT,3rd,M,Urban,Government,4,20,0,7.59,8.93,8.21,-0.72,1
53,8.84,6.6,0.8,6,CS,2nd,M,Urban,Private,2,6,0,3.4,8.63,7.01,-1.62,1
71,9.8,6.14,8.98,8,EE,2nd,F,Rural,Private,1,15,0,8.49,5.6,9.15,3.55,0
56,7.5,6.35,3.99,10,IT,1st,M,Rural,Government,10,14,1,7.0,9.94,9.63,-0.31,0
92,5.56,8.82,6.53,4,ME,4th,F,Rural,Private,4,22,0,5.26,9.71,7.16,-2.55,0
73,7.2,9.32,1.86,8,CS,2nd,F,Rural,Private,8,10,0,4.93,6.85,5.41,-1.44,1
53,7.39,5.49,8.24,10,BIO,2nd,F,Urban,Government,5,5,0,9.12,7.89,5.82,-2.07,1
77,9.48,9.02,1.8,10,ME,1st,F,Rural,Private,3,2,1,5.9,9.44,8.6,-0.84,0
64,6.97,6.75,3.87,4,CE,3rd,F,Urban,Government,6,13,0,3.94,7.47,6.63,-0.84,0
50,9.77,5.64,2.38,10,CE,2nd,M,Urban,Private,9,5,1,6.19,8.0,8.93,0.93,1
52,7.43,9.91,8.38,6,CS,4th,M,Urban,Private,4,16,0,7.19,8.02,8.75,0.73,0
63,9.87,8.95,8.58,4,EE,2nd,M,Urban,Government,6,18,1,6.29,8.25,8.47,0.22,0
87,5.04,9.97,3.72,4,CS,4th,F,Urban,Government,1,17,1,3.86,7.88,9.07,1.19,0
99,9.49,5.01,3.07,0,EE,3rd,F,Rural,Private,1,19,0,1.54,7.03,8.78,1.75,1
50,9.66,4.86,7.74,4,BIO,2nd,M,Rural,Private,8,15,0,5.87,7.7,8.16,0.46,1
87,9.81,7.02,8.79,4,CE,4th,M,Urban,Government,3,23,1,6.4,9.36,5.02,-4.34,0
87,5.07,7.83,6.24,2,CS,4th,F,Rural,Private,0,2,1,4.12,9.32,7.58,-1.74,0
70,5.86,5.03,9.27,6,CS,4th,M,Rural,Private,8,5,1,7.64,8.86,7.98,-0.88,2
97,8.27,9.16,3.83,8,BIO,3rd,F,Urban,Private,0,16,0,5.92,7.07,9.8,2.73,0
78,5.13,7.19,1.52,0,EE,4th,F,Urban,Private,10,19,0,0.76,8.93,8.25,-0.68,1
54,5.32,6.47,1.8,4,CE,1st,F,Rural,Private,1,4,1,2.9,6.94,7.88,0.94,1
98,6.11,7.61,6.7,2,CE,3rd,M,Urban,Private,8,20,0,4.35,8.32,7.71,-0.61,0
59,7.56,7.81,4.08,2,EE,4th,F,Rural,Government,10,15,0,3.04,7.84,5.52,-2.32,0
77,7.73,4.26,1.56,10,BIO,3rd,F,Rural,Private,2,16,0,5.78,6.5,7.14,0.64,1
70,5.17,10.0,2.92,8,EE,3rd,M,Urban,Private,10,15,1,5.46,7.26,5.67,-1.59,1
99,5.85,6.18,5.31,8,BIO,1st,F,Rural,Private,0,24,0,6.65,9.15,5.26,-3.89,0
56,7.5,4.37,1.21,6,EE,4th,F,Rural,Private,2,20,0,3.6,9.56,6.65,-2.91,1
52,7.97,9.11,0.03,10,CE,3rd,M,Urban,Government,8,8,1,5.01,6.03,8.23,2.2,1
94,5.74,9.96,9.17,4,CE,3rd,M,Urban,Private,1,6,1,6.58,7.28,9.33,2.05,0
96,6.99,8.9,3.05,2,CS,4th,F,Rural,Private,4,4,1,2.52,7.17,9.05,1.88,0
69,9.52,9.11,2.21,0,BIO,1st,M,Urban,Private,0,8,0,1.1,7.45,6.47,-0.98,1
68,9.99,7.76,6.98,6,CE,2nd,M,Rural,Government,9,20,0,6.49,9.88,5.23,-4.65,0
84,9.94,9.53,8.53,4,BIO,4th,F,Urban,Private,0,9,0,6.26,7.59,7.01,-0.58,0
53,9.41,4.21,6.32,10,BIO,2nd,F,Urban,Private,6,24,1,8.16,9.15,6.57,-2.58,1
54,6.97,8.6,2.54,8,ME,4th,F,Rural,Government,9,20,1,5.27,8.32,6.86,-1.46,0
50,8.43,8.02,8.62,10,ME,4th,F,Rural,Government,9,0,0,9.31,5.54,7.8,2.26,0
53,7.08,4.3,5.1,4,EE,3rd,F,Rural,Government,2,6,0,4.55,8.48,5.15,-3.33,1
61,8.24,7.26,3.81,10,BIO,4th,F,Urban,Government,0,20,0,6.9,8.24,6.85,-1.39,0
76,6.55,7.09,6.05,8,EE,1st,M,Rural,Government,0,4,1,7.02,8.79,7.79,-1.0,0
91,8.03,8.15,7.01,4,EE,1st,F,Urban,Private,10,5,1,5.5,5.37,7.15,1.78,0
72,7.62,4.47,5.94,0,CS,4th,M,Urban,Private,10,5,0,2.97,6.21,8.34,2.13,2
74,5.12,8.83,9.2,6,ME,3rd,M,Rural,Private,4,22,1,7.6,8.85,5.93,-2.92,1
70,8.95,4.84,6.28,10,ME,3rd,F,Rural,Government,2,14,1,8.14,6.85,5.77,-1.08,1
73,5.06,6.51,8.79,8,CE,2nd,M,Urban,Government,10,7,0,8.4,9.55,6.54,-3.01,1
74,6.47,9.29,5.87,0,ME,4th,F,Rural,Private,3,0,0,2.94,7.59,5.51,-2.08,1
94,5.03,7.36,3.3,2,CE,2nd,M,Urban,Government,5,9,0,2.65,5.01,6.18,1.17,0
95,6.88,6.28,5.32,0,BIO,3rd,M,Urban,Government,1,2,0,2.66,8.49,5.43,-3.06,0
81,5.32,4.29,0.86,0,CS,1st,M,Urban,Government,6,21,0,0.43,7.57,7.01,-0.56,2
81,9.57,8.03,2.3,0,EE,3rd,M,Rural,Private,4,15,0,1.15,6.59,8.56,1.97,0
54,7.08,9.92,7.66,8,EE,1st,M,Urban,Government,7,0,0,7.83,5.1,6.43,1.33,0
85,7.3,9.47,6.61,2,BIO,2nd,M,Urban,Private,3,15,0,4.3,5.99,5.02,-0.97,0
95,6.75,8.3,1.67,6,CE,3rd,F,Rural,Private,7,13,1,3.84,5.81,7.79,1.98,0
91,8.14,4.63,4.38,0,IT,1st,M,Rural,Government,3,4,0,2.19,7.91,8.46,0.55,1
98,8.92,5.44,1.42,8,BIO,2nd,F,Rural,Private,10,15,1,4.71,8.85,6.96,-1.89,1
91,8.24,5.12,8.56,8,CE,3rd,F,Urban,Government,4,20,0,8.28,6.17,6.48,0.31,0
88,8.74,6.13,1.09,6,BIO,4th,M,Rural,Government,2,24,1,3.54,8.49,7.45,-1.04,0
65,9.53,5.41,6.54,4,CS,3rd,M,Urban,Private,10,10,0,5.27,9.5,5.51,-3.99,1
82,9.32,5.47,6.07,2,BIO,2nd,M,Urban,Government,3,17,1,4.04,8.11,8.22,0.11,0
98,8.37,7.7,4.73,2,BIO,3rd,F,Urban,Private,8,6,0,3.36,8.88,8.67,-0.21,0
70,6.07,5.91,2.78,10,ME,2nd,M,Rural,Government,4,24,0,6.39,6.02,8.52,2.5,1
58,8.19,8.06,4.04,0,CE,1st,F,Urban,Private,3,7,1,2.02,5.37,6.64,1.27,1
55,7.53,9.69,8.06,4,CS,3rd,M,Urban,Private,3,16,1,6.03,6.83,9.21,2.38,0
94,8.59,7.83,7.62,2,EE,2nd,M,Rural,Government,6,13,1,4.81,8.55,9.73,1.18,0
84,9.16,8.51,7.39,10,IT,2nd,F,Urban,Private,1,16,0,8.7,8.43,6.49,-1.94,0
88,8.71,8.51,7.5,0,IT,4th,M,Rural,Private,3,11,1,3.75,9.78,6.31,-3.47,0
71,9.23,5.98,1.44,4,CE,1st,F,Rural,Private,2,17,1,2.72,8.15,8.52,0.37,1
90,5.32,4.09,0.99,8,BIO,4th,M,Rural,Government,6,0,0,4.5,7.06,8.54,1.48,1
54,5.16,4.33,8.61,0,ME,4th,M,Rural,Private,3,23,0,4.3,8.99,7.55,-1.44,2
91,6.29,5.69,8.37,4,BIO,3rd,M,Urban,Government,7,6,0,6.18,5.77,9.62,3.85,0
72,9.5,8.14,6.81,6,CE,2nd,M,Urban,Government,4,5,0,6.4,9.07,5.73,-3.34,0
66,9.12,9.44,6.06,2,IT,2nd,M,Urban,Private,8,14,1,4.03,6.83,7.39,0.56,0
61,8.41,9.75,3.67,0,IT,2nd,F,Urban,Government,8,17,0,1.84,5.77,5.18,-0.59,1
72,8.5,4.16,2.24,10,BIO,3rd,F,Rural,Government,2,10,0,6.12,5.81,5.26,-0.55,1
65,8.63,9.94,6.68,8,BIO,3rd,F,Urban,Private,8,24,1,7.34,9.92,5.27,-4.65,0
52,9.71,5.93,9.13,10,BIO,1st,F,Rural,Government,3,16,0,9.57,8.12,7.46,-0.66,1
79,9.16,9.06,4.37,0,EE,4th,F,Urban,Government,8,0,1,2.18,5.87,7.94,2.07,0
71,8.12,5.08,3.03,2,ME,1st,M,Urban,Government,1,1,1,2.51,6.34,5.02,-1.32,1
58,8.33,4.38,2.71,2,ME,1st,M,Rural,Private,4,6,1,2.36,6.86,8.16,1.3,1
78,6.07,6.27,0.24,4,IT,3rd,M,Urban,Government,5,9,1,2.12,5.28,7.45,2.17,0
96,8.29,9.15,5.2,10,IT,2nd,M,Urban,Private,2,13,0,7.6,5.54,6.12,0.58,0
86,7.12,5.32,9.88,10,CE,3rd,M,Rural,Private,1,11,0,9.94,8.81,5.08,-3.73,0
72,5.76,4.92,8.15,8,CE,3rd,F,Urban,Private,0,16,1,8.07,8.93,5.78,-3.15,2
62,9.03,9.46,8.97,4,EE,3rd,F,Urban,Private,10,13,1,6.48,9.94,8.0,-1.94,0
81,7.55,9.63,6.21,8,IT,1st,F,Urban,Government,6,18,0,7.1,5.34,8.29,2.95,0
95,9.89,4.08,4.81,0,CE,2nd,F,Rural,Private,3,9,1,2.4,9.45,8.24,-1.21,1
96,6.41,8.36,9.9,0,EE,3rd,F,Rural,Government,7,23,0,4.95,6.59,5.77,-0.82,0
97,7.4,5.86,4.47,10,ME,1st,M,Urban,Government,7,11,0,7.24,6.64,9.56,2.92,0
72,7.24,6.25,9.17,4,IT,3rd,M,Urban,Private,7,6,1,6.58,5.64,7.05,1.41,0
94,5.6,6.81,7.62,6,CS,4th,M,Urban,Private,1,7,0,6.81,9.93,8.84,-1.09,0
66,7.13,6.56,3.31,2,IT,2nd,M,Rural,Government,4,12,1,2.66,9.9,5.83,-4.07,0
89,6.44,7.09,5.03,4,CE,1st,F,Urban,Private,7,5,1,4.52,9.32,7.35,-1.97,0
70,5.8,7.49,3.84,4,IT,4th,F,Rural,Private,9,7,0,3.92,5.45,7.61,2.16,1
51,6.41,6.79,1.36,0,CS,3rd,M,Rural,Private,1,4,1,0.68,9.21,8.85,-0.36,1
86,6.17,8.21,3.57,2,IT,4th,M,Urban,Government,1,8,0,2.78,8.17,8.11,-0.06,0
55,8.67,8.31,8.89,4,CE,4th,M,Rural,Government,0,10,0,6.44,5.64,7.0,1.36,0
93,5.15,6.64,7.53,0,ME,1st,M,Rural,Government,5,12,0,3.76,6.31,6.41,0.1,1
67,8.09,4.85,2.78,0,CE,2nd,M,Rural,Government,4,0,1,1.39,8.45,9.86,1.41,2
79,8.8,7.84,3.68,10,EE,2nd,M,Rural,Private,0,6,0,6.84,9.02,6.42,-2.6,0
71,7.4,8.64,6.16,10,CE,1st,F,Rural,Government,10,5,1,8.08,9.24,5.65,-3.59,0
82,9.66,7.83,4.16,4,EE,3rd,F,Urban,Government,7,7,0,4.08,7.72,6.5,-1.22,0
79,8.54,7.53,5.03,4,IT,4th,F,Rural,Government,7,1,0,4.52,7.67,6.63,-1.04,0
66,8.74,5.38,6.98,0,EE,2nd,F,Rural,Government,4,16,1,3.49,8.42,5.64,-2.78,2
92,5.98,7.87,4.67,10,BIO,2nd,M,Rural,Government,10,16,1,7.34,8.89,8.54,-0.35,0
81,8.89,6.01,1.91,4,IT,4th,M,Rural,Private,2,17,0,2.96,5.85,8.1,2.25,0
91,9.16,9.52,5.21,2,EE,3rd,M,Rural,Government,7,20,1,3.6,8.7,6.58,-2.12,0
63,6.81,7.92,3.56,0,CE,4th,M,Urban,Private,2,6,1,1.78,6.71,9.97,3.26,1
59,6.07,5.67,2.91,0,CS,1st,F,Urban,Government,3,14,1,1.46,6.92,8.28,1.36,2
96,6.93,6.84,3.28,4,IT,1st,M,Rural,Government,10,12,1,3.64,5.39,8.52,3.13,0
85,8.7,9.08,4.39,4,EE,3rd,M,Urban,Private,6,24,1,4.2,7.94,7.79,-0.15,0
83,7.09,6.01,8.87,4,CS,2nd,F,Rural,Government,6,19,1,6.44,5.47,7.76,2.29,0
58,8.68,7.15,7.34,2,EE,2nd,M,Urban,Private,3,24,0,4.67,9.57,5.1,-4.47,0
91,5.57,8.08,6.68,0,EE,3rd,F,Urban,Government,8,13,1,3.34,8.1,8.85,0.75,1
77,9.03,8.53,4.71,6,EE,3rd,M,Rural,Private,5,14,1,5.36,9.95,9.55,-0.4,0
60,6.27,5.04,0.02,2,CE,1st,F,Rural,Government,7,2,1,1.01,6.23,5.61,-0.62,1
63,6.24,7.39,3.41,2,EE,1st,F,Rural,Private,6,5,0,2.7,8.4,8.98,0.58,0
88,7.95,9.47,8.13,10,CS,3rd,M,Rural,Government,3,8,1,9.07,9.82,7.67,-2.15,0
96,5.35,9.81,3.88,0,BIO,2nd,M,Urban,Private,1,13,0,1.94,6.49,6.43,-0.06,1
68,5.13,7.94,5.64,6,EE,4th,F,Rural,Government,10,15,1,5.82,5.48,9.6,4.12,1
64,6.31,9.9,2.05,0,BIO,4th,M,Urban,Government,1,16,0,1.02,8.17,5.09,-3.08,1
77,7.69,7.42,9.16,2,ME,4th,F,Rural,Private,7,11,0,5.58,6.83,6.37,-0.46,0
73,9.54,6.66,9.23,4,IT,1st,M,Rural,Private,7,3,0,6.62,6.37,9.43,3.06,0
57,9.23,7.31,1.46,0,CE,3rd,F,Urban,Private,0,4,0,0.73,9.97,7.41,-2.56,1
92,7.45,4.69,7.24,0,ME,2nd,M,Rural,Private,0,10,0,3.62,8.77,7.99,-0.78,1
58,5.19,6.41,0.75,4,ME,1st,F,Rural,Government,3,21,1,2.38,7.43,8.75,1.32,1
96,7.68,6.75,5.99,6,CS,3rd,F,Urban,Private,0,10,1,6.0,5.25,5.74,0.49,0
82,8.52,9.09,1.79,6,CS,3rd,M,Urban,Private,9,7,1,3.9,5.96,6.08,0.12,0
82,6.7,8.55,1.46,0,BIO,4th,M,Rural,Government,0,17,0,0.73,6.49,9.99,3.5,1
68,5.56,7.61,0.04,4,BIO,4th,F,Urban,Private,9,5,0,2.02,7.44,6.19,-1.25,1
52,6.39,6.08,9.41,10,CE,2nd,F,Rural,Private,10,6,1,9.7,7.49,7.7,0.21,0
59,8.86,5.12,8.29,0,CE,2nd,F,Urban,Private,4,5,1,4.14,5.12,6.49,1.37,2
89,6.76,6.09,0.77,4,IT,4th,M,Rural,Government,0,13,1,2.38,9.72,9.26,-0.46,0
96,9.06,8.08,5.99,2,EE,4th,F,Urban,Private,9,19,1,4.0,7.71,9.81,2.1,0
91,6.6,5.58,2.33,10,CE,3rd,F,Urban,Government,5,5,1,6.16,5.1,5.71,0.61,0
50,5.82,6.56,2.64,4,CE,2nd,M,Urban,Government,3,3,1,3.32,8.51,8.0,-0.51,1
78,7.18,6.32,8.74,0,BIO,3rd,F,Rural,Government,9,24,0,4.37,5.36,9.06,3.7,0
99,7.26,8.59,1.14,8,EE,2nd,M,Rural,Government,10,12,1,4.57,8.61,9.12,0.51,0
83,5.08,9.3,6.01,6,IT,2nd,F,Rural,Government,10,16,0,6.0,8.51,7.2,-1.31,0
62,5.59,8.2,4.01,0,CS,1st,M,Urban,Government,4,11,1,2.0,9.92,6.13,-3.79,2
50,5.92,6.05,1.91,4,IT,4th,M,Urban,Private,8,8,0,2.96,6.71,6.94,0.23,1
83,5.57,6.6,4.52,10,EE,1st,M,Urban,Private,1,19,1,7.26,5.72,8.76,3.04,0
78,6.71,4.86,9.4,10,CS,2nd,M,Urban,Private,2,2,0,9.7,5.46,9.97,4.51,0
97,9.82,5.01,7.82,4,CS,3rd,M,Rural,Government,2,10,0,5.91,5.36,7.77,2.41,0
96,7.55,4.99,1.32,6,CS,2nd,M,Urban,Private,10,4,0,3.66,9.05,5.98,-3.07,1
62,8.14,4.78,8.49,0,IT,1st,F,Urban,Government,8,2,0,4.24,8.59,5.21,-3.38,2
97,6.78,5.08,9.37,10,BIO,4th,M,Rural,Government,2,16,0,9.68,9.88,9.72,-0.16,0
98,6.62,5.22,2.77,10,EE,3rd,F,Rural,Private,9,23,0,6.38,6.55,7.42,0.87,0
78,5.12,4.67,3.33,8,IT,2nd,M,Urban,Private,4,8,1,5.66,9.02,8.58,-0.44,1
88,7.5,7.84,1.26,2,IT,2nd,M,Urban,Private,5,5,0,1.63,5.47,8.3,2.83,0
73,7.42,9.94,3.45,8,ME,4th,F,Urban,Private,5,17,1,5.72,9.52,9.45,-0.07,0
75,5.79,9.28,6.73,2,CE,2nd,M,Rural,Private,5,5,0,4.36,5.26,6.33,1.07,0
66,8.82,4.27,2.72,10,IT,2nd,F,Urban,Government,0,5,1,6.36,8.94,7.21,-1.73,1
56,7.46,6.54,0.07,2,ME,4th,F,Urban,Government,5,21,1,1.03,6.54,9.57,3.03,1
62,6.69,9.16,3.39,0,BIO,1st,F,Urban,Government,0,9,1,1.7,5.91,7.93,2.02,1
54,5.73,4.81,4.53,10,BIO,1st,M,Rural,Private,5,10,1,7.26,8.52,5.36,-3.16,2
75,7.76,9.09,5.66,10,EE,1st,F,Urban,Government,9,13,0,7.83,9.48,5.97,-3.51,0
98,8.76,7.56,6.84,2,ME,1st,F,Rural,Private,5,11,0,4.42,8.82,6.19,-2.63,0
52,6.41,9.59,0.62,4,IT,3rd,F,Rural,Government,2,24,0,2.31,6.57,9.97,3.4,1
56,6.09,9.26,4.7,2,EE,3rd,M,Rural,Private,2,19,0,3.35,6.77,6.12,-0.65,0
98,7.61,8.06,2.66,2,ME,4th,M,Rural,Government,5,17,0,2.33,5.95,9.35,3.4,0
88,5.78,7.95,9.48,6,IT,4th,M,Rural,Government,1,23,1,7.74,9.12,5.39,-3.73,0
50,8.33,5.28,3.6,6,EE,4th,M,Urban,Government,4,21,1,4.8,5.54,5.91,0.37,1
98,8.03,4.7,1.0,0,EE,3rd,M,Urban,Government,9,14,0,0.5,9.52,9.36,-0.16,1
66,5.44,6.49,0.41,0,CE,2nd,F,Rural,Private,2,9,1,0.2,8.01,9.49,1.48,2
92,5.18,5.12,2.65,4,BIO,3rd,F,Rural,Government,4,0,1,3.32,7.94,5.88,-2.06,1
74,8.1,4.61,1.79,6,IT,1st,F,Urban,Government,2,14,0,3.9,9.19,6.15,-3.04,1
52,6.47,5.81,6.5,8,CE,1st,F,Rural,Government,1,21,0,7.25,8.34,7.65,-0.69,1
64,5.43,9.16,8.47,0,EE,2nd,M,Urban,Government,3,1,0,4.24,6.52,5.26,-1.26,2
78,8.8,4.1,3.13,0,EE,4th,M,Urban,Government,4,19,0,1.56,6.75,9.73,2.98,1
92,6.57,5.76,5.78,6,ME,3rd,M,Rural,Private,5,1,0,5.89,5.87,6.81,0.94,0
81,7.3,6.54,7.3,6,CE,2nd,M,Urban,Government,1,3,0,6.65,7.32,7.45,0.13,0
75,6.18,7.06,3.98,4,CS,2nd,F,Urban,Government,2,22,1,3.99,5.55,5.53,-0.02,0
65,8.14,5.09,0.66,6,IT,3rd,F,Urban,Government,2,23,0,3.33,8.27,5.16,-3.11,1
74,6.51,9.79,2.29,2,BIO,2nd,F,Rural,Private,5,13,0,2.14,5.85,7.34,1.49,0
77,9.84,7.47,8.83,10,CE,4th,M,Urban,Government,0,18,1,9.41,9.32,5.61,-3.71,0
58,8.51,7.13,8.24,8,EE,3rd,F,Urban,Private,6,13,0,8.12,8.5,8.15,-0.35,0
50,5.68,4.05,0.87,10,ME,3rd,F,Urban,Government,7,12,0,5.44,9.46,8.97,-0.49,2
78,7.08,6.91,2.24,2,IT,2nd,M,Rural,Private,6,0,1,2.12,5.44,5.16,-0.28,0
71,6.93,9.03,7.69,2,BIO,4th,M,Rural,Private,3,9,0,4.85,8.99,8.06,-0.93,0
65,7.67,5.32,4.86,10,IT,4th,F,Rural,Private,6,13,0,7.43,9.4,9.08,-0.32,1
90,9.21,6.11,7.6,2,ME,1st,M,Rural,Private,0,16,0,4.8,5.22,7.2,1.98,0
93,7.92,4.12,2.11,0,EE,3rd,F,Urban,Private,7,15,1,1.06,10.0,9.8,-0.2,1
90,5.31,9.86,9.53,10,BIO,1st,F,Urban,Private,9,14,0,9.76,6.5,5.56,-0.94,0
56,8.28,4.4,7.84,2,CS,4th,F,Urban,Government,9,10,1,4.92,6.06,6.61,0.55,1
63,5.04,9.39,1.97,0,ME,4th,F,Urban,Government,2,22,0,0.98,7.07,6.15,-0.92,2
78,8.9,5.88,5.58,6,CS,1st,F,Rural,Private,8,11,1,5.79,5.04,9.98,4.94,0
68,8.33,7.53,1.13,8,CE,3rd,M,Rural,Private,0,0,1,4.56,9.43,6.47,-2.96,1
68,6.54,8.08,3.61,8,IT,1st,M,Rural,Government,5,2,0,5.8,6.34,6.94,0.6,0
51,6.46,4.84,6.6,2,BIO,4th,M,Urban,Private,0,10,0,4.3,7.61,9.24,1.63,1
90,8.99,6.66,3.3,8,EE,4th,F,Rural,Government,7,20,1,5.65,8.12,9.65,1.53,0
94,8.92,5.95,6.57,0,CS,2nd,F,Rural,Private,2,10,1,3.28,8.96,9.69,0.73,1
64,6.76,4.34,2.45,6,EE,2nd,M,Urban,Government,3,4,1,4.22,6.25,7.79,1.54,1
52,6.49,9.0,7.21,2,CE,1st,M,Urban,Private,5,14,0,4.61,8.59,8.32,-0.27,0
60,7.8,4.27,3.6,4,CS,2nd,M,Urban,Private,3,19,0,3.8,5.59,6.75,1.16,1
95,5.04,7.92,7.9,10,EE,4th,F,Rural,Government,7,23,1,8.95,8.52,8.04,-0.48,0
79,5.41,5.88,1.37,8,EE,3rd,M,Urban,Government,8,15,1,4.69,9.6,6.51,-3.09,1
89,5.63,5.15,3.62,8,CE,3rd,M,Rural,Private,4,2,0,5.81,5.43,8.73,3.3,1
67,5.93,8.0,4.64,2,ME,1st,F,Rural,Government,0,7,1,3.32,5.58,6.54,0.96,1
97,7.56,7.45,4.24,10,BIO,2nd,M,Urban,Private,7,15,0,7.12,7.79,9.4,1.61,0
51,9.96,5.89,4.33,10,CE,1st,M,Rural,Private,1,15,1,7.16,5.23,5.72,0.49,1
81,8.26,7.08,4.45,8,CS,2nd,F,Rural,Private,5,21,0,6.22,5.94,7.86,1.92,0
57,5.31,5.48,9.89,8,CS,3rd,F,Urban,Private,5,3,1,8.94,5.95,7.6,1.65,2
71,7.63,9.18,1.93,4,IT,2nd,M,Rural,Government,10,14,0,2.96,7.41,6.32,-1.09,1
55,7.48,5.88,7.69,10,EE,2nd,F,Rural,Private,6,18,0,8.85,6.24,5.14,-1.1,1
61,5.72,5.47,5.52,0,BIO,1st,M,Rural,Private,8,14,1,2.76,7.38,5.74,-1.64,2
96,9.6,8.51,4.14,2,CS,3rd,M,Urban,Government,0,12,1,3.07,7.61,9.84,2.23,0
89,7.2,4.11,6.34,2,ME,2nd,M,Rural,Government,9,9,1,4.17,8.65,9.71,1.06,0
85,9.97,5.61,8.54,4,ME,3rd,M,Urban,Private,7,1,0,6.27,9.73,5.6,-4.13,0
64,7.1,6.25,4.67,4,CE,2nd,F,Urban,Private,10,5,1,4.34,7.52,6.87,-0.65,0
77,8.04,9.29,8.65,0,CS,3rd,F,Rural,Private,4,16,0,4.32,6.78,7.33,0.55,0
98,5.52,9.7,0.94,6,BIO,2nd,F,Urban,Private,5,7,0,3.47,6.29,7.39,1.1,1
94,7.27,8.3,6.53,2,BIO,4th,M,Rural,Government,7,15,0,4.27,8.17,6.49,-1.68,0
67,6.19,6.96,3.33,10,CS,3rd,M,Urban,Private,7,20,0,6.66,9.71,9.56,-0.15,0
51,9.18,7.84,3.87,8,IT,4th,M,Urban,Government,10,12,0,5.94,8.82,9.54,0.72,0
62,8.92,6.48,5.71,0,IT,4th,F,Rural,Private,6,22,0,2.86,6.03,5.09,-0.94,1
94,9.12,5.79,4.8,2,IT,4th,M,Urban,Government,6,11,0,3.4,9.47,8.25,-1.22,0
64,8.62,9.7,3.82,10,CS,2nd,M,Rural,Government,0,15,0,6.91,8.68,5.37,-3.31,0
69,9.16,4.69,3.08,0,CE,3rd,M,Rural,Private,7,6,1,1.54,5.64,7.99,2.35,2
78,6.0,6.08,6.18,6,BIO,2nd,F,Rural,Government,2,9,1,6.09,8.56,9.33,0.77,0
91,7.26,9.39,5.06,10,CE,2nd,M,Rural,Government,4,5,1,7.53,6.45,8.25,1.8,0
78,8.46,8.34,3.23,2,CE,3rd,M,Rural,Government,3,4,1,2.62,7.46,7.34,-0.12,0
52,8.19,4.17,2.05,8,CE,1st,F,Urban,Government,9,17,1,5.03,6.5,9.79,3.29,1
68,8.58,4.14,7.74,10,ME,2nd,F,Rural,Private,2,15,0,8.87,5.42,8.73,3.31,1
52,6.12,7.1,8.0,2,CS,4th,M,Rural,Government,9,2,1,5.0,8.84,6.25,-2.59,0
